variant,variant_label,base_method,rebalance_date,asset,sector,signal_source_date,lagged_sector_signal,sector_signal_z,tilt_multiplier,base_target_weight,target_weight,pretrade_weight,turnover,transaction_cost,tilt_strength
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,AMT,RealEstate,2022-03-31,0.020330000000000004,-1.1401441299271657,0.7961013110998982,0.0,0.0,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,BA,Industrials,2022-03-31,0.20839333333333335,1.0416914773363983,1.2316297538436976,1.1793251587146554e-18,1.4807296158118937e-18,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,CAT,Industrials,2022-03-31,0.20839333333333335,1.0416914773363983,1.2316297538436976,0.031109968536867285,0.03906085732091247,0.019374938486872426,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,CCI,RealEstate,2022-03-31,0.020330000000000004,-1.1401441299271657,0.7961013110998982,0.0,0.0,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,CMCSA,Comm,2022-03-31,0.14542,0.31110004018892556,1.0641964507474333,1.7462401262151453e-18,1.89447028094213e-18,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,COP,Energy,2022-03-31,0.01515666666666667,-1.200163075007246,0.7866022056161033,2.759055764136162e-18,2.2124713988705264e-18,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,CVX,Energy,2022-03-31,0.01515666666666667,-1.200163075007246,0.7866022056161033,0.08514001000845034,0.06827329823912559,0.05322861448707676,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,D,Utilities,2022-03-31,0.23757,1.3801874994278562,1.3178972840980223,0.0,0.0,7.476329171355559e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,DD,Materials,2022-03-31,0.23979,1.4059430518913443,1.3247034331899497,0.0,0.0,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,DIS,Consumer,2022-03-31,0.051818333333333334,-0.7748290753530817,0.8564444544763921,0.04930082566340191,0.04304427738669654,0.0691262156096412,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,DOW,Materials,2022-03-31,0.23979,1.4059430518913443,1.3247034331899497,0.0,0.0,6.655680507385227e-19,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,DUK,Utilities,2022-03-31,0.23757,1.3801874994278562,1.3178972840980223,0.02182220161382932,0.029318527471552926,0.014801319317288772,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,EA,Comm,2022-03-31,0.14542,0.31110004018892556,1.0641964507474333,0.07384137044279901,0.08010941892116741,0.07680077189541529,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,GE,Industrials,2022-03-31,0.20839333333333335,1.0416914773363983,1.2316297538436976,4.89088455282346e-18,6.140865859909015e-18,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,GILD,Healthcare,2022-03-31,0.11594000000000002,-0.03091513396586177,0.993836048781811,0.1,0.1,0.08996454756895486,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,GS,Financials,2022-03-31,0.011833333333333331,-1.2387190597010864,0.7805598877884393,1.982485155306812e-18,1.5775320839353543e-18,0.00762243282275689,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,INTC,Tech,2022-03-31,0.1397956349206349,0.2458484051099175,1.0503985683220927,0.000719595332746964,0.0007705564962256828,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,KO,Consumer,2022-03-31,0.051818333333333334,-0.7748290753530817,0.8564444544763921,0.09162972271411522,0.08000140257895037,0.09581250361248476,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,MMM,Industrials,2022-03-31,0.20839333333333335,1.0416914773363983,1.2316297538436976,0.0,0.0,2.0006060626672325e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,MRK,Healthcare,2022-03-31,0.11594000000000002,-0.03091513396586177,0.993836048781811,0.05591928274886641,0.056655015797725916,0.05244686225326861,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,MS,Financials,2022-03-31,0.011833333333333331,-1.2387190597010864,0.7805598877884393,0.0,0.0,0.0013661956309288994,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,NEE,Utilities,2022-03-31,0.23757,1.3801874994278562,1.3178972840980223,0.017652035648739788,0.023715833134289953,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,NEM,Materials,2022-03-31,0.23979,1.4059430518913443,1.3247034331899497,0.04037538898687485,0.05452521772635824,0.025067950174399885,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,NKE,Consumer,2022-03-31,0.051818333333333334,-0.7748290753530817,0.8564444544763921,0.012765790101901943,0.011145740518794701,0.026314432614842807,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,NUE,Materials,2022-03-31,0.23979,1.4059430518913443,1.3247034331899497,0.0,0.0,1.647214738828481e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,NVDA,Tech,2022-03-31,0.1397956349206349,0.2458484051099175,1.0503985683220927,1.03053418344495e-18,1.1035157865807961e-18,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,O,RealEstate,2022-03-31,0.020330000000000004,-1.1401441299271657,0.7961013110998982,0.013465393039360632,0.010928219280496759,0.003928311387491483,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,OXY,Energy,2022-03-31,0.01515666666666667,-1.200163075007246,0.7866022056161033,8.604421317187947e-19,6.899837370293432e-19,0.00505472778270023,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,PLD,RealEstate,2022-03-31,0.020330000000000004,-1.1401441299271657,0.7961013110998982,0.0,0.0,1.204139708843903e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,PSA,RealEstate,2022-03-31,0.020330000000000004,-1.1401441299271657,0.7961013110998982,0.04588663748585764,0.03724059409363703,0.05530948604913336,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,QCOM,Tech,2022-03-31,0.1397956349206349,0.2458484051099175,1.0503985683220927,3.0110183059133458e-18,3.224256203857052e-18,2.762525306541856e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,SBUX,Consumer,2022-03-31,0.051818333333333334,-0.7748290753530817,0.8564444544763921,3.2258341446795465e-18,2.8164578961633978e-18,4.3186506736551515e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,SHW,Materials,2022-03-31,0.23979,1.4059430518913443,1.3247034331899497,0.016290861462785675,0.02200010428375272,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,SLB,Energy,2022-03-31,0.01515666666666667,-1.200163075007246,0.7866022056161033,1.0708415786572549e-18,8.587018777571967e-19,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,SO,Utilities,2022-03-31,0.23757,1.3801874994278562,1.3178972840980223,0.1,0.1,0.10685931101062628,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,T,Comm,2022-03-31,0.14542,0.31110004018892556,1.0641964507474333,6.031726041557497e-18,6.5437310464755295e-18,5.361050826221037e-18,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,TMUS,Comm,2022-03-31,0.14542,0.31110004018892556,1.0641964507474333,0.017701772706152485,0.019204393375431283,0.00016438519492345985,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,TTWO,Comm,2022-03-31,0.14542,0.31110004018892556,1.0641964507474333,0.03164453373388358,0.034330690157172036,0.042060981886258335,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,UPS,Industrials,2022-03-31,0.20839333333333335,1.0416914773363983,1.2316297538436976,1.2312265180671163e-18,1.5458955959711276e-18,0.015997802451507233,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,USB,Financials,2022-03-31,0.011833333333333331,-1.2387190597010864,0.7805598877884393,0.0,0.0,2.4031700272044085e-20,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,V,Financials,2022-03-31,0.011833333333333331,-1.2387190597010864,0.7805598877884393,0.0,0.0,5.415849657038747e-19,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,WFC,Financials,2022-03-31,0.011833333333333331,-1.2387190597010864,0.7805598877884393,0.0,0.0,2.750676659370914e-19,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,WMT,Consumer,2022-03-31,0.051818333333333334,-0.7748290753530817,0.8564444544763921,0.1,0.08730944524251677,0.10557706164755769,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-04-01,XOM,Energy,2022-03-31,0.01515666666666667,-1.200163075007246,0.7866022056161033,0.0,0.0,0.0,0.18639402281295758,0.0001863940228129576,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,ABBV,Healthcare,2022-04-29,0.09682833333333334,0.10672873223761738,1.0215751965798017,0.026296900080586282,0.0275119088044925,0.054779350354309794,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,ABT,Healthcare,2022-04-29,0.09682833333333334,0.10672873223761738,1.0215751965798017,7.079362672721599e-18,7.40645397932784e-18,0.005029561892390131,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,ADBE,Tech,2022-04-29,0.0014425108225108194,-0.970420051676852,0.8235887113983076,0.018103483089277762,0.015269272759270657,0.01342217490487957,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,AEP,Utilities,2022-04-29,0.18022666666666667,1.048508243760948,1.2333100454696795,0.0,0.0,0.0228187814719706,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,AMD,Tech,2022-04-29,0.0014425108225108194,-0.970420051676852,0.8235887113983076,0.0,0.0,0.0016826602635360158,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,AMGN,Healthcare,2022-04-29,0.09682833333333334,0.10672873223761738,1.0215751965798017,0.018510698735859556,0.019365957735237693,5.017775376326664e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,AMT,RealEstate,2022-04-29,0.14292,0.6272209960953624,1.1336519085337562,1.2653648666216788e-18,1.469066050772934e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,BA,Industrials,2022-04-29,0.2221973333333333,1.5224639257486998,1.3559370771363222,1.7195959976702471e-18,2.3878761021306802e-18,1.1888103989183392e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,CAT,Industrials,2022-04-29,0.2221973333333333,1.5224639257486998,1.3559370771363222,0.044988010385199895,0.06247153111938438,0.03830768003543825,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,CCI,RealEstate,2022-04-29,0.14292,0.6272209960953624,1.1336519085337562,4.302542560685447e-18,4.9951752056969494e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,CMCSA,Comm,2022-04-29,0.074061,-0.1503724256435015,0.9703732524800109,1.2006742101236609e-18,1.193190608774001e-18,1.6712176591480149e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,COP,Energy,2022-04-29,-0.08109881481481482,-1.9025217644114236,0.6835165887024547,4.36993654617841e-18,3.058933369497034e-18,2.1830212741239083e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,CVX,Energy,2022-04-29,-0.08109881481481482,-1.9025217644114236,0.6835165887024547,0.06295663347665328,0.04406932341874476,0.06785601241578017,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,D,Utilities,2022-04-29,0.18022666666666667,1.048508243760948,1.2333100454696795,6.773974289871013e-18,8.555820016609606e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,DD,Materials,2022-04-29,0.0,-0.9867096714269432,0.8209098880812337,1.9031846010408568e-18,1.6000082763400608e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,DIS,Consumer,2022-04-29,0.08041375324675325,-0.07863366768004669,0.9843962857961379,0.041137297728758265,0.041471672803014385,0.036187188546227676,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,DOW,Materials,2022-04-29,0.0,-0.9867096714269432,0.8209098880812337,0.0,0.0,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,DUK,Utilities,2022-04-29,0.18022666666666667,1.048508243760948,1.2333100454696795,0.09913613528373805,0.1,0.029878201931716912,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,EA,Comm,2022-04-29,0.074061,-0.1503724256435015,0.9703732524800109,0.09564705333793556,0.09505090126652808,0.0772166074375482,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,GE,Industrials,2022-04-29,0.2221973333333333,1.5224639257486998,1.3559370771363222,1.1197069958505498e-18,1.5548545009423673e-18,5.168233891935944e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,GILD,Healthcare,2022-04-29,0.09682833333333334,0.10672873223761738,1.0215751965798017,0.09999999999999999,0.1,0.10310547050988648,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,GS,Financials,2022-04-29,0.15678,0.7837356829961403,1.1696998022326428,0.0,0.0,1.5080493532672682e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,INTC,Tech,2022-04-29,0.0014425108225108194,-0.970420051676852,0.8235887113983076,5.479961596083274e-18,4.622040295134271e-18,0.0007000774968420537,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,KO,Consumer,2022-04-29,0.08041375324675325,-0.07863366768004669,0.9843962857961379,0.1,0.1,0.08611752824139572,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,MMM,Industrials,2022-04-29,0.2221973333333333,1.5224639257486998,1.3559370771363222,3.444160665851294e-18,4.7826518304457525e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,MRK,Healthcare,2022-04-29,0.09682833333333334,0.10672873223761738,1.0215751965798017,0.05832185380614831,0.0610165273589891,0.063258712548627,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,MS,Financials,2022-04-29,0.15678,0.7837356829961403,1.1696998022326428,1.3911300829637424e-18,1.6664334935355292e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,NEE,Utilities,2022-04-29,0.18022666666666667,1.048508243760948,1.2333100454696795,7.124979864853971e-18,8.999155109993603e-18,0.020538577064117023,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,NEM,Materials,2022-04-29,0.0,-0.9867096714269432,0.8209098880812337,0.050716480328798254,0.04263737118750104,0.05164390425640557,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,NKE,Consumer,2022-04-29,0.08041375324675325,-0.07863366768004669,0.9843962857961379,6.125083888709521e-18,6.1748702260041174e-18,0.010669530105429363,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,NUE,Materials,2022-04-29,0.0,-0.9867096714269432,0.8209098880812337,0.0,0.0,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,NVDA,Tech,2022-04-29,0.0014425108225108194,-0.970420051676852,0.8235887113983076,4.544512497375788e-19,3.833041439492048e-19,7.748155130919782e-19,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,O,RealEstate,2022-04-29,0.14292,0.6272209960953624,1.1336519085337562,0.0022853554299247657,0.0026532569100133235,0.011336763228073681,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,OXY,Energy,2022-04-29,-0.08109881481481482,-1.9025217644114236,0.6835165887024547,4.2642352252096964e-19,2.984942982109401e-19,6.920034357233956e-19,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,PLD,RealEstate,2022-04-29,0.14292,0.6272209960953624,1.1336519085337562,0.0,0.0,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,PSA,RealEstate,2022-04-29,0.14292,0.6272209960953624,1.1336519085337562,4.485262867063654e-18,5.2073102237994464e-18,0.036617200108773666,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,QCOM,Tech,2022-04-29,0.0014425108225108194,-0.970420051676852,0.8235887113983076,2.751933076468008e-18,2.321101224147095e-18,3.0443927882675283e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,SBUX,Consumer,2022-04-29,0.08041375324675325,-0.07863366768004669,0.9843962857961379,3.488122807254161e-18,3.5164752121782864e-18,2.387056226725275e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,SHW,Materials,2022-04-29,0.0,-0.9867096714269432,0.8209098880812337,0.0738994274010674,0.06212728675601606,0.025032302758122762,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,SLB,Energy,2022-04-29,-0.08109881481481482,-1.9025217644114236,0.6835165887024547,4.165301205367184e-18,2.9156896711112353e-18,8.376242853961219e-19,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,SO,Utilities,2022-04-29,0.18022666666666667,1.048508243760948,1.2333100454696795,0.07066166001222812,0.0892487067811112,0.10455018136242936,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,T,Comm,2022-04-29,0.074061,-0.1503724256435015,0.9703732524800109,1.4336956751774295e-18,1.424759690045664e-18,7.245931390572964e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,TMUS,Comm,2022-04-29,0.074061,-0.1503724256435015,0.9703732524800109,4.1825740415930186e-18,4.1565047577866355e-18,0.019032237833560364,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,TTWO,Comm,2022-04-29,0.074061,-0.1503724256435015,0.9703732524800109,0.03733901090382444,0.03710628309969675,0.027566768326291624,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,UPS,Industrials,2022-04-29,0.2221973333333333,1.5224639257486998,1.3559370771363222,2.2034776550416057e-18,3.0598068622986992e-18,1.34012126986703e-18,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,USB,Financials,2022-04-29,0.15678,0.7837356829961403,1.1696998022326428,0.0,0.0,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,V,Financials,2022-04-29,0.15678,0.7837356829961403,1.1696998022326428,0.0,0.0,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,WFC,Financials,2022-04-29,0.15678,0.7837356829961403,1.1696998022326428,8.901940096382701e-19,1.0663626152383096e-18,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,WMT,Consumer,2022-04-29,0.08041375324675325,-0.07863366768004669,0.9843962857961379,0.1,0.1,0.09265252690624799,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-05-02,XOM,Energy,2022-04-29,-0.08109881481481482,-1.9025217644114236,0.6835165887024547,0.0,0.0,0.0,0.2064819264512793,0.0002064819264512793,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,ABBV,Healthcare,2022-05-31,0.32664666666666664,1.50223090751384,1.3504612239908287,0.07821333975748236,0.1,0.026953799658941166,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,ABT,Healthcare,2022-05-31,0.32664666666666664,1.50223090751384,1.3504612239908287,0.0,0.0,7.48440492264021e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,ADBE,Tech,2022-05-31,0.2941422222222222,1.161638187671639,1.2615329866824703,0.008043658526878607,0.009733104437574469,0.015682848664578784,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,AEP,Utilities,2022-05-31,0.21101166666666665,0.2905677078468677,1.0598353242450052,0.024843008866367276,0.025254671965563556,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,AMD,Tech,2022-05-31,0.2941422222222222,1.161638187671639,1.2615329866824703,4.968425204440951e-18,6.011965978355221e-18,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,AMGN,Healthcare,2022-05-31,0.32664666666666664,1.50223090751384,1.3504612239908287,0.06163798396357035,0.07984168452603915,0.020987021037227587,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,AMT,RealEstate,2022-05-31,0.095115,-0.9238373249206323,0.8312975671716627,0.0,0.0,1.5244089746443417e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,BA,Industrials,2022-05-31,0.298388,1.2061269037809241,1.2728078693836542,2.3893938358288512e-18,2.9170893905868346e-18,2.058449801687318e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,CAT,Industrials,2022-05-31,0.298388,1.2061269037809241,1.2728078693836542,0.01871157443881514,0.02284400941283468,0.062539215047886,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,CCI,RealEstate,2022-05-31,0.095115,-0.9238373249206323,0.8312975671716627,2.6045928044963252e-18,2.076803910996236e-18,4.994499753540947e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,CMCSA,Comm,2022-05-31,0.11564933333333334,-0.7086715357590909,0.8678518078752642,5.928481697602729e-18,4.935011885691992e-18,1.2975492517192176e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,COP,Energy,2022-05-31,0.22741289377289378,0.462425392060089,1.0968967739964686,3.36901664267636e-19,3.54460676980514e-19,3.5292776045208085e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,CVX,Energy,2022-05-31,0.22741289377289378,0.462425392060089,1.0968967739964686,0.03558387668711503,0.03743847643948129,0.048367652555504605,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,D,Utilities,2022-05-31,0.21101166666666665,0.2905677078468677,1.0598353242450052,0.0,0.0,8.618401380793804e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,DD,Materials,2022-05-31,0.07277,-1.1579759005816217,0.7932671886465139,2.8910481357742326e-19,2.1997532143024956e-19,1.6157503650206236e-18,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,DIS,Consumer,2022-05-31,0.13059444444444446,-0.55207153447689,0.8954630619115989,0.05618077789447024,0.04825413902034557,0.04006358937766832,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,DOW,Materials,2022-05-31,0.07277,-1.1579759005816217,0.7932671886465139,2.3389086456377855e-18,1.7796389300947288e-18,0.0,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,DUK,Utilities,2022-05-31,0.21101166666666665,0.2905677078468677,1.0598353242450052,0.1,0.1,0.10063943757869204,0.22455515648019467,0.00022455515648019467,0.2
plain_sentiment,Plain-VADER tilt,minimum_variance,2022-06-01,EA,Comm,2022-05-31,0.11564933333333334,-0.7086715357590909,0.8678518078752642,0.09261824414932861,0.07709767171815397,0.10900911014337969,0.22455515648019467,0.00022455515648019467,0.2
